split,sequence,frame,person_index,person_id,person_id_valid,num_keys,keys,bbox_valid,bbox_source,bbox_area_pixels,has_j2d_visibility,j2d_source,visible_joints,total_joints,filter_reason_default,filter_reason_require_j2d
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0065,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0065,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0070,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0070,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0070,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0075,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0075,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0075,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0080,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0080,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0080,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0085,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0085,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0085,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0090,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0090,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0090,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0095,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0095,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000010,seq_000010_0095,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0000,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0005,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0010,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0015,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0020,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0025,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0030,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0035,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,4,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0040,5,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0045,0,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0045,1,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0045,2,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
Training,20221013_3-10_500_batch01hand_static_highSchoolGym_seq_000011,seq_000011_0045,3,-1,0,10,"smplx_body_pose,smplx_gender,smplx_jaw_pose,smplx_left_hand_pose,smplx_leye_pose,smplx_reye_pose,smplx_right_hand_pose,smplx_root_pose,smplx_shape,smplx_transl",0,missing,0.0,0,missing,0,0,missing_box,missing_box
